typeID,groupID,typeName
33304,787,Capital Processor Overclocking Unit I Blueprint
33305,781,Capital Processor Overclocking Unit II
33306,787,Capital Processor Overclocking Unit II Blueprint
33307,778,Capital Sentry Damage Augmentor I
33308,787,Capital Sentry Damage Augmentor I Blueprint
33309,778,Capital Sentry Damage Augmentor II
33310,787,Capital Sentry Damage Augmentor II Blueprint
33311,778,Capital Stasis Drone Augmentor I
33312,787,Capital Stasis Drone Augmentor I Blueprint
33313,778,Capital Stasis Drone Augmentor II
33314,787,Capital Stasis Drone Augmentor II Blueprint
33315,728,Occult Parity
33316,728,Optimized Occult Augmentation
33317,728,Optimized Occult Attainment
33318,729,Cryptic Parity
33319,731,Esoteric Parity
33320,730,Incognito Parity
33321,729,Optimized Cryptic Augmentation
33322,731,Optimized Esoteric Augmentation
33323,730,Optimized Incognito Augmentation
33324,729,Optimized Cryptic Attainment
33325,731,Optimized Esoteric Attainment
33326,730,Optimized Incognito Attainment
33327,489,Gnosis Blueprint
33328,29,Capsule - Genolution 'Auroral' 197-variant
33329,1730,Genolution 'Auroral' AU-79
33330,87,Navy Cap Booster 25
33332,87,Navy Cap Booster 50
33334,87,Navy Cap Booster 75
33336,428,Thulium Hafnite
33337,428,Promethium Mercurite
33338,428,Unrefined Promethium Mercurite
33339,428,Unrefined Thulium Hafnite
33340,436,Thulium Hafnite Reaction
33341,436,Promethium Mercurite Reaction
33342,436,Unrefined Thulium Hafnite Reaction
33343,436,Unrefined Promethium Mercurite Reaction
33352,571,Serpentis Cruiser
33359,429,Photonic Metamaterials
33360,429,Terahertz Metamaterials
33361,429,Plasmonic Metamaterials
33362,429,Nonlinear Metamaterials
33363,484,Nonlinear Metamaterials Reaction
33364,484,Photonic Metamaterials Reaction
33365,484,Plasmonic Metamaterials Reaction
33366,484,Terahertz Metamaterials Reaction
33367,1207,Tutorial Hacking
33368,1207,Tutorial Archaeology
33373,1225,Alliance Tournament IX: HYDRA RELOADED and 0utbreak
33374,1225,Alliance Tournament X: Verge of Collapse
33375,353,QA Cross Protocol Analyzer
33377,1084,Sleeve - 'Drone' (left)
33378,1084,Sleeve - 'Wreckage' (left)
33379,1084,Sleeve - 'Prototype' (left)
33380,1084,Sleeve - 'Nature' (left)
33381,1084,Sleeve - 'Drone' (right)
33382,1084,Sleeve - 'Wreckage' (right)
33383,1084,Sleeve - 'Prototype' (right)
33384,1084,Sleeve - 'Nature' (right)
33385,1225,Alliance Tournament I: KAOS Empire
33386,1225,Alliance Tournament III: Interstellar Alcohol Conglomerate
33387,1225,Alliance Tournament IV: Pandemic Legion
33388,1225,Alliance Tournament V: Triumvirate
33389,1225,Alliance Tournament VIII: HYDRA RELOADED
33390,1225,Alliance Tournament VI: R.U.R.
33391,1225,Alliance Tournament IX: Darkside.
33392,1225,Alliance Tournament X: HUN Reloaded
33393,1730,Genolution Core Augmentation CA-3
33394,1730,Genolution Core Augmentation CA-4
33395,833,Moracha
33396,106,Moracha Blueprint
33397,830,Chremoas
33398,105,Chremoas Blueprint
33399,1220,Infomorph Synchronizing
33400,515,Bastion Module I
33401,516,Bastion Module I Blueprint
33403,744,Imperial Navy Command Mindlink
33404,744,Federation Navy Command Mindlink
33405,744,Republic Fleet Command Mindlink
33406,744,Caldari Navy Command Mindlink
33407,1220,Advanced Infomorph Psychology
33440,1245,'Arbalest' Rapid Heavy Missile Launcher I
33441,1245,'Limos' Rapid Heavy Missile Launcher I
33442,1245,'Malkuth' Rapid Heavy Missile Launcher I
33446,1245,Caldari Navy Rapid Heavy Missile Launcher
33447,136,Caldari Navy Rapid Heavy Missile Launcher Blueprint
33448,1245,Rapid Heavy Missile Launcher I
33449,136,Rapid Heavy Missile Launcher I Blueprint
33450,1245,Rapid Heavy Missile Launcher II
33451,136,Rapid Heavy Missile Launcher II Blueprint
33452,1245,Domination Rapid Heavy Missile Launcher
33453,1245,Dread Guristas Rapid Heavy Missile Launcher
33454,1245,Estamel's Modified Rapid Heavy Missile Launcher
33455,1245,Gotan's Modified Rapid Heavy Missile Launcher
33456,1245,Hakim's Modified Rapid Heavy Missile Launcher
33457,1245,Kaikka's Modified Rapid Heavy Missile Launcher
33458,1245,Mizuro's Modified Rapid Heavy Missile Launcher
33459,1245,Republic Fleet Rapid Heavy Missile Launcher
33460,136,Republic Fleet Rapid Heavy Missile Launcher Blueprint
33461,1245,Shaqil's Modified Rapid Heavy Missile Launcher
33462,1245,Thon's Modified Rapid Heavy Missile Launcher
33463,1245,Tobias' Modified Rapid Heavy Missile Launcher
33464,1245,True Sansha Rapid Heavy Missile Launcher
33465,1245,Vepas' Modified Rapid Heavy Missile Launcher
33466,1245,YO-5000 Rapid Heavy Missile Launcher
33467,274,Customs Code Expertise
33468,25,Astero
33469,105,Astero Blueprint
33470,26,Stratios
33471,106,Stratios Blueprint
33472,27,Nestor
33473,107,Nestor Blueprint
33474,1246,Mobile Depot
33475,1250,Mobile Tractor Unit
33476,1249,Mobile Cynosural Inhibitor
33477,1247,Small Mobile Siphon Unit
33478,1247,Medium Mobile Siphon Unit
33479,1247,Large Mobile Siphon Unit
33480,319,Mobile Shipping Unit
33481,226,Mobile Shipping Unit
33482,1248,Minmatar 1M Bounty Reimbursement Tag
33483,1248,Caldari 10M Bounty Reimbursement Tag
33484,1248,Amarr 1M Bounty Reimbursement Tag 
33485,1248,Gallente 1M Bounty Reimbursement Tag
33486,747,QA Warp Accelerator
33487,1089,Women's 'Luxury' T-shirt
33488,1089,Men's 'Luxury' T-shirt
33489,186,Ship Maintenance Array Wreck
33490,186,X-Large Ship Maintenance Array Wreck
33491,1252,Angel Warden
33492,1252,Angel Lookout
33493,1252,Angel Watcher
33494,1252,Angel Sentry
33495,1255,Blood Warden
33496,1255,Blood Lookout
33497,1255,Blood Watcher
33498,1255,Blood Sentry
33499,1259,Guristas Warden
33500,1259,Guristas Lookout
33501,1259,Guristas Watcher
33502,1259,Guristas Sentry
33503,1265,Sansha's Nation Warden
33504,1265,Sansha's Nation Lookout
33505,1265,Sansha's Nation Watcher
33506,1265,Sansha's Nation Sentry
33507,1262,Serpentis Warden
33508,1262,Serpentis Lookout
33509,1262,Serpentis Watcher
33510,1262,Serpentis Sentry
33512,747,QA Agility Booster
33513,31,Leopard
33514,111,Leopard Blueprint
33515,1267,Small Mobile Siphon Unit Blueprint
33516,300,High-grade Ascendancy Alpha
33517,1269,Mobile Depot Blueprint
33518,1268,Mobile Cynosural Inhibitor Blueprint
33519,1270,Mobile Tractor Unit Blueprint
33520,1246,'Wetu' Mobile Depot
33521,1269,'Wetu' Mobile Depot Blueprint
33522,1246,'Yurt' Mobile Depot
33523,1269,'Yurt' Mobile Depot Blueprint
33525,300,High-grade Ascendancy Beta
33526,300,High-grade Ascendancy Delta
33527,300,High-grade Ascendancy Epsilon
33528,300,High-grade Ascendancy Gamma
33529,300,High-grade Ascendancy Omega
33530,306,Secure Depot
33531,306,Secure Lab
33532,306,Secure Databank
33533,306,Secure Mainframe
33534,306,Secure Vault
33536,724,High-grade Ascendancy Alpha Blueprint
33538,186,Mobile Structure Wreck
33539,526,Shattered Villard Wheel
33543,724,High-grade Ascendancy Beta Blueprint
33545,724,High-grade Ascendancy Gamma Blueprint
33546,724,High-grade Ascendancy Epsilon Blueprint
33547,724,High-grade Ascendancy Delta Blueprint
33548,724,High-grade Ascendancy Omega Blueprint
33549,1271,Women's 'Phanca' Cybernetic Arm (left)
33550,1271,Women's 'Phanca' Cybernetic Arm (right)
33551,1271,Men's 'Phanca' Cybernetic Arm (left)
33552,1271,Men's 'Phanca' Cybernetic Arm (right)
33553,26,Stratios Emergency Responder
33554,106,Stratios Emergency Responder Blueprint
33555,300,Mid-grade Ascendancy Alpha
33556,724,Mid-grade Ascendancy Alpha Blueprint
33557,300,Mid-grade Ascendancy Beta
33558,724,Mid-grade Ascendancy Beta Blueprint
33559,300,Mid-grade Ascendancy Delta
33560,724,Mid-grade Ascendancy Delta Blueprint
33561,300,Mid-grade Ascendancy Epsilon
33562,724,Mid-grade Ascendancy Epsilon Blueprint
33563,300,Mid-grade Ascendancy Gamma
33564,724,Mid-grade Ascendancy Gamma Blueprint
33565,300,Mid-grade Ascendancy Omega
33566,724,Mid-grade Ascendancy Omega Blueprint
33569,500,Snowball
33571,500,Sodium Firework
33572,500,Barium Firework
33573,500,Copper Firework
33574,226,Exploration Monument
33575,1194,"Hull Tanking, Elite"
33577,314,Covert Research Tools
33578,1089,Men's 'Humanitarian' T-shirt YC 115
33579,1089,Women's 'Humanitarian' T-shirt YC 115
33581,1247,Small Mobile 'Hybrid' Siphon Unit
33582,1267,Small Mobile 'Hybrid' Siphon Unit Blueprint
33583,1247,Small Mobile 'Rote' Siphon Unit
33584,1267,Small Mobile 'Rote' Siphon Unit Blueprint
33585,1273,Amarr Encounter Surveillance System
33586,1277,Amarr Encounter Surveillance System Blueprint
33587,1274,Mobile Decoy Unit
33588,1295,Mobile Decoy Unit Blueprint
33589,1275,Mobile Scan Inhibitor
33590,1293,Mobile Scan Inhibitor Blueprint
33591,1276,Mobile Micro Jump Unit
33592,1294,Mobile Micro Jump Unit Blueprint
33595,1273,Caldari Encounter Surveillance System
33596,1277,Caldari Encounter Surveillance System Blueprint
33597,1248,Amarr 100K Bounty Reimbursement Tag 
33598,1248,Caldari 100K Bounty Reimbursement Tag
33599,1248,Gallente 100K Bounty Reimbursement Tag
33600,1248,Minmatar 100K Bounty Reimbursement Tag
33601,1248,Amarr 10K Bounty Reimbursement Tag 
33602,1248,Caldari 10K Bounty Reimbursement Tag
33603,1248,Gallente 10K Bounty Reimbursement Tag
33604,1248,Minmatar 10K Bounty Reimbursement Tag
33605,1248,Amarr 10M Bounty Reimbursement Tag 
33606,1248,Gallente 10M Bounty Reimbursement Tag
33607,1248,Minmatar 10M Bounty Reimbursement Tag
33608,1273,Gallente Encounter Surveillance System
33609,1277,Gallente Encounter Surveillance System Blueprint
33610,1273,Minmatar Encounter Surveillance System
33611,1277,Minmatar Encounter Surveillance System Blueprint
33612,1248,Caldari 1M Bounty Reimbursement Tag
33618,314,Rogue Drone 46-X Nexus Chip
33619,314,Rogue Drone 43-X Nexus Chip
33620,314,Rogue Drone 42-X Nexus Chip
33621,310,Titanomachy
33622,226,Titanomachy Monument
33623,27,Abaddon Tash-Murkon Edition
33624,107,Abaddon Tash-Murkon Edition Blueprint
33625,27,Abaddon Kador Edition
33626,107,Abaddon Kador Edition Blueprint
33627,27,Rokh Nugoeihuvi Edition
33628,107,Rokh Nugoeihuvi Edition Blueprint
33629,27,Rokh Wiyrkomi Edition
33630,107,Rokh Wiyrkomi Edition Blueprint
33631,27,Maelstrom Nefantar Edition
33632,107,Maelstrom Nefantar Edition Blueprint
33633,27,Maelstrom Krusual Edition
33634,107,Maelstrom Krusual Edition Blueprint
33635,27,Hyperion Aliastra Edition
33636,107,Hyperion Aliastra Edition Blueprint
33637,27,Hyperion Inner Zone Shipping Edition
33638,107,Hyperion Inner Zone Shipping Edition Blueprint
33639,26,Omen Kador Edition
33640,106,Omen Kador Edition Blueprint
33641,26,Omen Tash-Murkon Edition
33642,106,Omen Tash-Murkon Edition Blueprint
33643,26,Caracal Nugoeihuvi Edition
33644,106,Caracal Nugoeihuvi Edition Blueprint
33645,26,Caracal Wiyrkomi Edition
33646,106,Caracal Wiyrkomi Edition Blueprint
33647,26,Stabber Nefantar Edition
33648,106,Stabber Nefantar Edition Blueprint
33649,26,Stabber Krusual Edition
33650,106,Stabber Krusual Edition Blueprint
33651,26,Thorax Aliastra Edition
33652,106,Thorax Aliastra Edition Blueprint
33653,26,Thorax Inner Zone Shipping Edition
33654,106,Thorax Inner Zone Shipping Edition Blueprint
33655,25,Punisher Kador Edition
33656,105,Punisher Kador Edition Blueprint
33657,25,Punisher Tash-Murkon Edition
33658,105,Punisher Tash-Murkon Edition Blueprint
33659,25,Merlin Nugoeihuvi Edition
33660,105,Merlin Nugoeihuvi Edition Blueprint
33661,25,Merlin Wiyrkomi Edition
33662,105,Merlin Wiyrkomi Edition Blueprint
33663,25,Rifter Nefantar Edition
33664,105,Rifter Nefantar Edition Blueprint
33665,25,Rifter Krusual Edition
33666,105,Rifter Krusual Edition Blueprint
33667,25,Incursus Aliastra Edition
33668,105,Incursus Aliastra Edition Blueprint
33669,25,Incursus Inner Zone Shipping Edition
33670,105,Incursus Inner Zone Shipping Edition Blueprint
33671,640,Heavy Hull Maintenance Bot I
33672,1144,Heavy Hull Maintenance Bot I Blueprint
33673,831,Whiptail
33674,105,Whiptail Blueprint
33675,833,Chameleon
33676,106,Chameleon Blueprint
33677,25,Police Pursuit Comet
33678,105,Police Pursuit Comet Blueprint
33681,100,Gecko
33682,176,Gecko Blueprint
33683,543,Mackinaw ORE Development Edition
33684,477,Mackinaw ORE Development Edition Blueprint
33685,941,Orca ORE Development Edition
33686,945,Orca ORE Development Edition Blueprint
33687,883,Rorqual ORE Development Edition
33688,944,Rorqual ORE Development Edition Blueprint
33689,28,Iteron Inner Zone Shipping Edition
33690,108,Iteron Inner Zone Shipping Edition Blueprint
33691,28,Tayra Wiyrkomi Edition
33692,108,Tayra Wiyrkomi Edition Blueprint
33693,28,Mammoth Nefantar Edition
33694,108,Mammoth Nefantar Edition Blueprint
33695,28,Bestower Tash-Murkon Edition
33696,108,Bestower Tash-Murkon Edition Blueprint
33697,1283,Prospect
33698,105,Prospect Blueprint
33699,273,Medium Drone Operation
33700,1250,'Packrat' Mobile Tractor Unit
33701,1270,'Packrat' Mobile Tractor Unit Blueprint
33702,1250,'Magpie' Mobile Tractor Unit
33703,1270,'Magpie' Mobile Tractor Unit Blueprint
33704,640,Medium Hull Maintenance Bot I
33705,1144,Medium Hull Maintenance Bot I Blueprint
33706,640,Light Hull Maintenance Bot I
33707,1144,Light Hull Maintenance Bot I Blueprint
33708,640,Heavy Hull Maintenance Bot II
33709,1144,Heavy Hull Maintenance Bot II Blueprint
33710,640,Medium Hull Maintenance Bot II
33711,1144,Medium Hull Maintenance Bot II Blueprint
33712,640,Light Hull Maintenance Bot II
33713,1144,Light Hull Maintenance Bot II Blueprint
33714,1091,Women's 'Mitral' Boots (black)
33715,1088,Women's 'Sanctity' Dress (cream/gold)
33716,1091,Women's 'Mitral' Boots (bronze)
33717,1091,Women's 'Mitral' Boots (cream)
33718,1091,Women's 'Mitral' Boots (dark blue)
33719,1091,Women's 'Mitral' Boots (dark red)
33720,1091,Women's 'Corsair' Heels (black)
33721,1091,Women's 'Corsair' Heels (blue)
33722,1091,Women's 'Corsair' Heels (brown)
33723,1091,Women's 'Corsair' Heels (beige)
33724,1091,Women's 'Corsair' Heels (gray)
33725,1091,Women's 'Corsair' Heels (red)
33726,1088,Women's 'Sanctity' Dress (black/gold)
33727,1088,Women's 'Sanctity' Dress (brown/gold)
33728,1088,Women's 'Sanctity' Dress (blue/silver)
33729,1088,Women's 'Sanctity' Dress (green/gold)
33730,1088,Women's 'Sanctity' Dress (red/gold)
33731,1088,Women's 'Sanctity' Dress (olive/gold)
33732,1088,Women's 'Sanctity' Dress (red/silver)
33733,1088,Women's 'Rocket' Dress (glossy black)
33734,1088,Women's 'Rocket' Dress (black)
33735,1088,Women's 'Rocket' Dress (blue)
33736,1088,Women's 'Rocket' Dress (copper)
33737,1088,Women's 'Rocket' Dress (dark grey)
33738,1088,Women's 'Rocket' Dress (metal) 
33739,1088,Women's 'Rocket' Dress (green)
33740,1088,Women's 'Rocket' Dress (purple)
33741,1088,Women's 'Rocket' Dress (red)
33742,1088,Women's 'Rocket' Dress (white)
33743,1088,Women's 'Rocket' Dress (dark teal)
33744,1090,Women's 'Poise' Pants (glossy black)
33745,1090,Women's 'Poise' Pants (black)
33746,1090,Women's 'Poise' Pants (beige swirl)
33747,1090,Women's 'Poise' Pants (cream)
33748,1090,Women's 'Poise' Pants (dark green)
33749,1090,Women's 'Poise' Pants (dark swirl)
33750,1090,Women's 'Poise' Pants (glossy bronze)
33751,1090,Women's 'Poise' Pants (blue)
33752,1090,Women's 'Poise' Pants (red)
33753,1090,Women's 'Poise' Pants (glossy red)
33754,1090,Women's 'Strut' Pants (black)
33755,1090,Women's 'Strut' Pants (blue)
33756,1090,Women's 'Strut' Pants (camo)
33757,1090,Women's 'Strut' Pants (matte gray)
33758,1090,Women's 'Strut' Pants (orange)
33759,1090,Women's 'Strut' Pants (red)
33760,1090,Women's 'Strut' Pants (red gloss)
33761,1090,Women's 'Strut' Pants (yellow gloss)
33762,353,QA Mining Laser Upgrade
33765,186,Rorqual ORE Development Edition Wreck
33766,186,Orca ORE Development Edition Wreck
33767,1089,Women's 'New Eden Open I' T-shirt YC 114
33768,1089,Women's 'New Eden Open II' T-shirt YC 116
33769,1089,Men's 'New Eden Open I' T-shirt YC 114
33770,1089,Men's 'New Eden Open II' T-shirt YC 116
33771,1091,Men's 'March' Boots (White)
33772,1091,Men's 'March' Boots (Graphite)
33773,1091,Men's 'March' Boots (Brown)
33774,1091,Men's 'March' Boots (Blue)
33775,1091,Men's 'March' Boots (Black)
33776,1091,Men's 'Ascend' Boots (white/gold)
33777,1091,Men's 'Ascend' Boots (royal)
33778,1091,Men's 'Ascend' Boots (grey/silver)
33779,1091,Men's 'Ascend' Boots (maroon/black)
33780,1091,Men's 'Ascend' Boots (brown/gold)
33781,1090,Men's 'Strider' Pants (monochrome)
33782,1090,Men's 'Strider' Pants (green camo)
33783,1090,Men's 'Strider' Pants (graphite)
33784,1090,Men's 'Strider' Pants (dark red)
33785,1090,Men's 'Strider' Pants (black)
33786,1090,Men's 'Rider' Pants (white gold)
33787,1090,Men's 'Rider' Pants (royal gold)
33788,1090,Men's 'Rider' Pants (red gold)
33789,1090,Men's 'Rider' Pants (reflective blue)
33790,1090,Men's 'Rider' Pants (black silver)
33791,1088,Men's 'Impact' Jacket (monochrome)
33792,1088,Men's 'Impact' Jacket (green camo)
33793,1088,Men's 'Impact' Jacket (graphite)
33794,1088,Men's 'Impact' Jacket (dark red)
33795,1088,Men's 'Impact' Jacket (reflective blue)
33796,1088,Men's 'Curate' Coat (white gold)
33797,1088,Men's 'Curate' Coat (royal gold)
33798,1088,Men's 'Curate' Coat (red/gold)
33799,1088,Men's 'Curate' Coat (dark bronze)
33800,1088,Men's 'Curate' Coat (black/silver)
33803,1088,Men's 'Source' Coat (black)
33804,1088,Women's 'Source' Coat (silver)
33805,695,DED Officer 1st Class Vessel
33806,697,CONCORD Starship Vessel
33807,1730,Cybernetic 'Source' Subprocessor
33808,1730,Neural 'Source' Boost
33809,1194,New Eden Source
33812,1089,Men's 'Quafe' T-shirt YC 116
33813,1089,Women's 'Quafe' T-shirt YC 116
33816,25,Garmur
33817,105,Garmur Blueprint
33818,26,Orthrus
33819,106,Orthrus Blueprint
33820,27,Barghest
33821,107,Barghest Blueprint
33822,1292,Omnidirectional Tracking Enhancer I
33823,408,Omnidirectional Tracking Enhancer I Blueprint
33824,1292,Omnidirectional Tracking Enhancer II
33825,408,Omnidirectional Tracking Enhancer II Blueprint
33826,646,Sentient Omnidirectional Tracking Link
33828,1292,Sentient Omnidirectional Tracking Enhancer
33830,1292,Dread Guristas Omnidirectional Tracking Enhancer
33832,1292,Imperial Navy Omnidirectional Tracking Enhancer
33834,1292,Unit D-34343's Modified Omnidirectional Tracking Enhancer
33836,1292,Unit F-435454's Modified Omnidirectional Tracking Enhancer
33838,1292,Unit P-343554's Modified Omnidirectional Tracking Enhancer
33840,1292,Unit W-634's Modified Omnidirectional Tracking Enhancer
33842,645,Federation Navy Drone Damage Amplifier
33844,645,Imperial Navy Drone Damage Amplifier
33846,645,Dread Guristas Drone Damage Amplifier
33848,645,Sentient Drone Damage Amplifier
33850,644,Federation Navy Drone Navigation Computer
33852,644,Sentient Drone Navigation Computer
33856,257,Expedition Frigates
33857,310,泰坦会战遗址
33858,226,泰坦会战纪念碑
33864,1285,Mordu’s Special Warfare Unit Operative
33865,1286,Mordu’s Special Warfare Unit Specialist
33866,1287,Mordu’s Special Warfare Unit Commander
33867,397,Thukker Component Assembly Array
33868,1048,Thukker Component Assembly Array Blueprint
33869,419,Brutix Serpentis Edition
33870,489,Brutix Serpentis Edition Blueprint
33871,419,Cyclone Thukker Tribe Edition
33872,489,Cyclone Thukker Tribe Edition Blueprint
33873,419,Ferox Guristas Edition
33874,489,Ferox Guristas Edition Blueprint
33875,419,Prophecy Blood Raiders Edition
33876,489,Prophecy Blood Raiders Edition Blueprint
33877,420,Catalyst Serpentis Edition
33878,487,Catalyst Serpentis Edition Blueprint
33879,420,Coercer Blood Raiders Edition
33880,487,Coercer Blood Raiders Edition Blueprint
33881,420,Cormorant Guristas Edition
33882,487,Cormorant Guristas Edition Blueprint
33883,420,Thrasher Thukker Tribe Edition
33884,487,Thrasher Thukker Tribe Edition Blueprint
33886,1288,Mordu's Legion Battleship
33887,1288,Mordu's Legion Cruiser
33888,1288,Mordu's Legion Commander
33889,306,Guristas Research and Trade Hub
33890,773,Small Transverse Bulkhead I
33891,787,Small Transverse Bulkhead I Blueprint
33892,773,Small Transverse Bulkhead II
33893,787,Small Transverse Bulkhead II Blueprint
33894,773,Medium Transverse Bulkhead I
33895,787,Medium Transverse Bulkhead I Blueprint
33896,773,Medium Transverse Bulkhead II
33897,787,Medium Transverse Bulkhead II Blueprint
33898,773,Large Transverse Bulkhead I
33899,787,Large Transverse Bulkhead I Blueprint
33900,773,Large Transverse Bulkhead II
33901,787,Large Transverse Bulkhead II Blueprint
33902,773,Capital Transverse Bulkhead I
33903,787,Capital Transverse Bulkhead I Blueprint
33904,773,Capital Transverse Bulkhead II
33905,787,Capital Transverse Bulkhead II Blueprint
33907,186,Mordus Large Commander Wreck
33908,186,Mordus Medium Commander Wreck
33909,186,Mordus Small Commander Wreck
33910,494,Thukker Component Assembly Facility
33915,1189,Medium Micro Jump Drive
33916,1191,Medium Micro Jump Drive Blueprint
33917,300,Low-grade Centurion Alpha
33918,300,Low-grade Centurion Beta
33919,300,Low-grade Centurion Delta
33920,300,Low-grade Centurion Epsilon
33921,300,Low-grade Centurion Gamma
33922,300,Low-grade Centurion Omega
33923,300,Low-grade Crystal Alpha
33924,300,Low-grade Crystal Beta
33925,300,Low-grade Crystal Delta
33926,300,Low-grade Crystal Epsilon
33927,300,Low-grade Crystal Gamma
33928,300,Low-grade Crystal Omega
33929,300,Low-grade Edge Alpha
33930,300,Low-grade Edge Beta
33931,300,Low-grade Edge Delta
33932,300,Low-grade Edge Epsilon
33933,300,Low-grade Edge Gamma
33934,300,Low-grade Edge Omega
33935,300,Low-grade Halo Alpha
33936,300,Low-grade Halo Beta
33937,300,Low-grade Halo Delta
33938,300,Low-grade Halo Epsilon
33939,300,Low-grade Halo Gamma
33940,300,Low-grade Halo Omega
33941,300,Low-grade Harvest Alpha
33942,300,Low-grade Harvest Beta
33943,300,Low-grade Harvest Delta
33944,300,Low-grade Harvest Epsilon
33945,300,Low-grade Harvest Gamma
33946,300,Low-grade Harvest Omega
33947,300,Low-grade Nomad Alpha
33948,300,Low-grade Nomad Beta
33949,300,Low-grade Nomad Delta
33950,300,Low-grade Nomad Epsilon
33951,300,Low-grade Nomad Gamma
33952,300,Low-grade Nomad Omega
33953,300,Low-grade Slave Alpha
33954,300,Low-grade Slave Beta
33955,300,Low-grade Slave Delta
33956,300,Low-grade Slave Epsilon
33957,300,Low-grade Slave Gamma
33958,300,Low-grade Slave Omega
33959,300,Low-grade Snake Alpha
33960,300,Low-grade Snake Beta
33961,300,Low-grade Snake Delta
33962,300,Low-grade Snake Epsilon
33963,300,Low-grade Snake Gamma
33964,300,Low-grade Snake Omega
33965,300,Low-grade Talisman Alpha
33966,300,Low-grade Talisman Beta
33967,300,Low-grade Talisman Delta
33968,300,Low-grade Talisman Epsilon
33969,300,Low-grade Talisman Gamma
33970,300,Low-grade Talisman Omega
33971,300,Low-grade Virtue Alpha
33972,300,Low-grade Virtue Beta
33973,300,Low-grade Virtue Delta
33974,300,Low-grade Virtue Epsilon
33975,300,Low-grade Virtue Gamma
33976,300,Low-grade Virtue Omega
33981,1289,Limited Hyperspatial Accelerator
33982,158,Limited Hyperspatial Accelerator Blueprint
33983,1289,Experimental Hyperspatial Accelerator
33984,158,Experimental Hyperspatial Accelerator Blueprint
33985,1289,Prototype Hyperspatial Accelerator
33986,158,Prototype Hyperspatial Accelerator Blueprint
33987,306,Guristas Transponder Tower
33988,526,Guristas Data Sequence
33989,1090,Women's 'Hover' Tights (black)
33990,1276,Tournament Micro Jump Unit
33992,1083,Accessories/Glasses/Monocle_01/Types/MonocleM01_RightBlack.type
33993,1083,Accessories/Glasses/Monocle_F_T02/Types/Monocle_F_T02_black_left.type
33995,1084,Tattoo/ArmLeft/Sleeve01/Types/Sleeve01_F_Left.type
33996,1084,Tattoo/ArmLeft/Sleeve02/Types/Sleeve02_F_Left.type
33997,1084,Tattoo/ArmLeft/Sleeve03/Types/Sleeve03_F_Left.type
33998,1084,Tattoo/ArmLeft/Sleeve06/Types/Sleeve06_F_Left.type
33999,1084,Tattoo/ArmLeft/Sleeve07/Types/Sleeve07_F_Left.type
34000,1084,Tattoo/ArmLeft/Sleeve09/Types/Sleeve09_F_Left.type
34001,1084,Tattoo/ArmLeft/Sleeve10/Types/Sleeve10_F_Left.type
34002,1084,Tattoo/ArmLeft/Sleeve11/Types/Sleeve11_F_Left.type
34003,1084,Tattoo/ArmLeft/Sleeve12/Types/Sleeve12_F_Left.type
34004,1084,Tattoo/ArmLeft/Sleeve13/Types/Sleeve13_F_Left.type
34005,1084,Tattoo/ArmLeft/Sleeve15/Types/Sleeve15_F_Left.type
34006,1084,Tattoo/ArmRight/Sleeve01/Type/Sleeve01_F_Right.type
34007,1084,Tattoo/ArmRight/Sleeve02/Type/Sleeve02_F_Right.type
34008,1084,Tattoo/ArmRight/Sleeve03/Type/Sleeve03_F_Right.type
34009,1084,Tattoo/ArmRight/Sleeve06/Type/Sleeve06_F_Right.type
34010,1084,Tattoo/ArmRight/Sleeve07/Type/Sleeve07_F_Right.type
34011,1084,Tattoo/ArmRight/Sleeve09/Type/Sleeve09_F_Right.type
34012,1084,Tattoo/ArmRight/Sleeve10/Type/Sleeve10_F_Right.type
34013,1084,Tattoo/ArmRight/Sleeve11/Type/Sleeve11_F_Right.type
34014,1084,Tattoo/ArmRight/Sleeve12/Type/Sleeve12_F_Right.type
34015,1084,Tattoo/ArmRight/Sleeve13/Type/Sleeve13_F_Right.type
34016,1084,Tattoo/ArmRight/Sleeve15/Type/Sleeve15_F_Right.type
34017,1271,Women's 'Vise' Cybernetic Arm (matte black left)
34018,1271,Women's 'Vise' Cybernetic Arm (black and orange ringed left)
34019,1271,Women's 'Vise' Cybernetic Arm (black ringed left)
34020,1271,Women's 'Vise' Cybernetic Arm (black and yellow left)
34021,1271,Women's 'Vise' Cybernetic Arm (blue and black ringed left)
34022,1271,Women's 'Vise' Cybernetic Arm (blue and white left)
34023,1271,Women's 'Vise' Cybernetic Arm (white and gray ringed left)
34024,1271,Men's 'Crusher' Cybernetic Arm (black and orange left)
34025,1271,Men's 'Crusher' Cybernetic Arm (black and red left)
34026,1271,Men's 'Crusher' Cybernetic Arm (black and yellow left)
34027,1271,Men's 'Crusher' Cybernetic Arm (blue and white left)
34028,1271,Men's 'Crusher' Cybernetic Arm (green camo left)
34029,1271,Men's 'Crusher' Cybernetic Arm (green and yellow left)
34030,1271,Men's 'Crusher' Cybernetic Arm (gunmetal left)
34031,1271,Women's 'Vise' Cybernetic Arm (matte black right)
34032,1271,Women's 'Vise' Cybernetic Arm (black and orange ringed right)
34033,1271,Women's 'Vise' Cybernetic Arm (black ringed right)
34034,1271,Women's 'Vise' Cybernetic Arm (black and yellow right)
34035,1271,Women's 'Vise' Cybernetic Arm (blue and black ringed right)
