solarSystemID,solarSystemName,security
30003727,D-6WS1,-0.1096713807
30003728,SI-I89,-0.0716173269
30003729,KBP7-G,-0.2589483112
30003730,B-WPLZ,-0.200592507
30003731,XHQ-7V,-0.1716497746
30003732,E-YCML,-0.1455173928
30003733,TU-O0T,-0.1543874001
30003734,Y9-MDG,-0.18873497879999998
30003735,PI5-39,-0.42833185590000006
30003736,GN7-XY,-0.3282522628
30003737,F-DTOO,-0.3912833153
30003738,5KG-PY,-0.3151470763
30003739,QO-SRI,-0.2316379474
30003740,INQ-WR,-0.3128356806
30003741,S9X-AX,-0.1944483514
30003742,TU-RI6,-0.1367353245
30003743,08Z-JJ,-0.1786197322
30003744,X-4WZD,-0.1610883276
30003745,6-OQJV,-0.15134794
30003746,AY-YCU,-0.077975132
30003747,ZT-LPU,-0.0830839107
30003748,3GXF-U,-0.07730848679999999
30003749,VKI-T7,-0.0702373747
30003750,8P9-BM,-0.1039031816
30003751,F-YH5B,-0.1206363212
30003752,H-GKI6,-0.061677378899999996
30003753,YQB-22,-0.0531593941
30003754,2-TEGJ,-0.17261599649999998
30003755,MVCJ-E,-0.1362822306
30003756,AY-24I,-0.17355761879999998
30003757,BK4-YC,-0.114465439
30003758,K1I1-J,-0.1679555706
30003759,LF-2KP,-0.1338707985
30003760,JEIV-E,-0.1413931289
30003761,O-Y5JQ,-0.144302872
30003762,DNR-7M,-0.0985934725
30003763,N-RMSH,-0.1142487796
30003764,K1Y-5H,-0.08214558
30003765,IWZ3-C,-0.08541897609999999
30003766,1-1I53,-0.07236087
30003767,N8XA-L,-0.0676788939
30003768,18-GZM,-0.1038561581
30003769,R3-K7K,-0.0342905815
30003770,X-R3NM,-0.045724163
30003771,8B-VLX,-0.0513646021
30003772,G-B22J,-0.065961384
30003773,X6AB-Y,-0.0721588281
30003774,2V-CS5,-0.0743379252
30003775,H9-J8N,-0.0627062692
30003776,HP-6Z6,-0.0630398043
30003777,GA9P-0,-0.0366711503
30003778,7YWV-S,-0.0761809359
30003779,TXJ-II,-0.021664252999999998
30003780,C1-HAB,-0.055591849299999996
30003781,3KB-J0,-0.12140771
30003782,0B-HLZ,-0.11214959710000001
30003783,Z-RFE3,-0.144546323
30003784,I-MGAB,-0.1003732484
30003785,18XA-C,-0.1434007773
30003786,3D-CQU,-0.095682216
30003787,Agoze,0.208648362
30003788,Intaki,0.1498434299
30003789,Brarel,0.09431599140000001
30003790,Vey,0.18894575170000003
30003791,Annancale,0.0940761659
30003792,Ostingele,0.1726206118
30003793,Harroule,0.0850605913
30003794,Stacmon,0.6052797269
30003795,Covryn,0.35590052920000004
30003796,Iges,0.34944540479999997
30003797,Dastryns,0.2523946698
30003798,Slays,0.48717077299999995
30003799,Uphallant,0.2057212296
30003800,Alperaute,0.2311459843
30003801,Aunsou,0.18297507870000002
30003802,Cumemare,0.1236928275
30003803,Reynire,0.1568101737
30003804,Pain,0.0940808457
30003805,Gare,0.1340292735
30003806,Pelille,0.21482456
30003807,Dour,0.38486413469999997
30003808,Grispire,0.1833182791
30003809,Brellystier,0.5037160017
30003810,Vivanier,0.5438451704999999
30003811,Algasienan,0.7259271729000001
30003812,Osmallanais,0.7555431528000001
30003813,Ivorider,0.7282222942000001
30003814,Mollin,0.6569125434
30003815,Iffrue,0.7278478576
30003816,Vilinnon,0.6094606809
30003817,Ommaerrer,0.6269767758
30003818,Aulbres,0.1358124795
30003819,Barleguet,0.0682008642
30003820,Vestouve,0.0425947655
30003821,Ausmaert,0.0748431865
30003822,Espigoure,0.0499266216
30003823,Kenninck,0.11496305220000001
30003824,Archavoinet,0.6207646158
30003825,Eugales,0.4042517303
30003826,Frarie,0.35745510189999996
30003827,Aubenall,0.43185128840000003
30003828,Moclinamaud,0.3943208467
30003829,Renarelle,0.3099625379
30003830,Orvolle,0.7462381739
30003831,Osmeden,0.7289894240000001
30003832,Adacyne,0.5487737908
30003833,Oulley,0.3384160538
30003834,Chardalane,0.3725516286
30003835,Maut,0.2480170593
30003836,Vlillirier,0.2893091151
30003837,Aldranette,0.36751048369999995
30003838,Oicx,0.3300450348
30003839,Evaulon,0.3668360068
30003840,Anchauttes,0.339596185
30003841,Alsavoinon,0.2663662862
30003842,Esesier,0.2906979541
30003843,Avaux,0.4477052031
30003844,Gallusiene,0.3134343551
30003845,Ruerrotta,0.305396432
30003846,Hedoubel,0.316130106
30003847,Amoen,0.280538444
30003848,Amasiree,0.3664685337
30003849,Aubonnie,0.4027964878
30003850,Alparena,0.1465722572
30003851,Reschard,0.12791762980000002
30003852,Arderonne,0.1747092073
30003853,Mercomesier,0.122967261
30003854,Alamel,0.1709125435
30003855,Mantenault,0.1371496049
30003856,Athounon,0.0762059116
30003857,Odamia,0.22042867170000002
30003858,Gousoviba,0.9012339109
30003859,Neyi,0.8095474220000001
30003860,Kihtaled,0.9132524691
30003861,Ipref,0.8996856103
30003862,Agil,0.8538958337
30003863,Khanid Prime,0.8973735762
30003864,Jachanu,0.8539583162000001
30003865,Sazre,0.8063343611
30003866,Bukah,0.8027090954
30003867,Ervekam,0.6869200667
30003868,Mashtarmem,0.7068994023999999
30003869,Sehsasez,0.7143289461
30003870,Osis,0.7257742622
30003871,Geztic,0.7330291770999999
30003872,Yezara,0.7418438270000001
30003873,Kahah,0.7194510712000001
30003874,Saloti,0.7031130173000001
30003875,Hishai,0.7678545045
30003876,Molea,0.7160800706
30003877,Gidali,0.6534541839
30003878,Palas,0.5059964827000001
30003879,Safshela,0.667615672
30003880,Reteka,0.5044872393
30003881,Moniyyuku,0.5685658119
30003882,Lansez,0.7286736973000001
30003883,Keberz,0.5301299306
30003884,Nourbal,0.41064378960000003
30003885,Arzanni,0.5513048615
30003886,Ashmarir,0.42336497359999997
30003887,Kaira,0.3299217452
30003888,Badivefi,0.6587472791
30003889,Talidal,0.5097831653
30003890,Ashi,0.6745112319
30003891,Tzashrah,0.5345522806
30003892,Efa,0.4261696497
30003893,Moro,0.45805709149999996
30003894,Sabusi,0.5051273782
30003895,Ainsan,0.47306164829999997
30003896,Claini,0.3407484585
30003897,Gehi,0.2968049979
30003898,Seshala,0.2918215469
30003899,Vezila,0.2659506093
30003900,Ham,0.24189371059999998
30003901,Upt,0.1460709735
30003902,Hemouner,0.2378056926
30003903,Afnakat,0.5987875259000001
30003904,Col,0.5267899804
30003905,Chamemi,0.4449111532
30003906,Firbha,0.5798239611
30003907,Tegheon,0.4134412669
30003908,Bashyam,0.4711262355
30003909,Parses,0.4986912744
30003910,Balanaz,0.5640645005
30003911,Edani,0.5812891574
30003912,Danera,0.5625703077
30003913,Bomana,0.5375121556
30003914,Rahabeda,0.5614389425
30003915,Aurejet,0.5006721829999999
30003916,Rilera,0.44984760149999997
30003917,Amafi,0.2934257437
30003918,Hakana,0.3159925034
30003919,Ashkoo,0.2720184062
30003920,Baratar,0.15408218369999999
30003921,Arzieh,0.29670255370000004
30003922,Nahrneder,0.2509692267
30003923,Nandeza,0.2467125211
30003924,Dimoohan,0.2159339293
30003925,Chitiamem,0.2156923692
30003926,Kuhri,0.19201924050000002
30003927,Zahefeus,0.24460315920000003
30003928,Zephan,0.2556552372
30003929,Neda,0.36000106979999996
30003930,Goudiyah,0.1455485061
30003931,Sassecho,0.1176713415
30003932,Timudan,0.12425909119999999
30003933,Ibani,0.10517304029999999
30003934,Cabeki,0.0897861682
30003935,Irmalin,0.062148134
30003936,Nakis,0.2320478177
30003937,Hezere,0.21522086559999998
30003938,Fanathor,0.2584689646
30003939,Zirsem,0.2825445635
30003940,Pout,0.2294815307
30003941,Rafeme,0.18328120420000002
30003942,A2-V27,-0.3852983033
30003943,T8H-66,-0.3050865044
30003944,A3-LOG,-0.2622472641
30003945,7V-KHW,-0.1663451118
30003946,O3L-95,-0.3671822662
30003947,0-WT2D,-0.11813283570000001
30003948,7GCD-P,-0.0970519658
30003949,G-3BOG,-0.0511672941
30003950,K7D-II,-0.06691995860000001
30003951,L-6BE1,-0.04217656
30003952,1M4-FK,-0.0321363883
30003953,V-LEKM,-0.0648293992
30003954,9ES-SI,-0.12459799710000001
30003955,UQY-IK,-0.0732334393
30003956,60M-TG,-0.34989173170000004
30003957,0TKF-6,-0.4171818853
30003958,TV8-HS,-0.1195411193
30003959,VT-G2P,-0.5668904131
30003960,YOP-0T,-0.5553360939
30003961,9-HM04,-0.1577875804
30003962,MKD-O8,-0.0423647117
30003963,GOP-GE,-0.0361851678
30003964,SKR-SP,-0.014741546699999998
30003965,V-3U8T,-0.0089707264
30003966,T8T-RA,-0.0069900202000000005
30003967,A-BO4V,-0.0046445491
30003968,W-IX39,-0.09051018279999999
30003969,K-B8DK,-0.2032377867
30003970,L-6W1J,-0.1402188771
30003971,P4-3TJ,-0.2880465406
30003972,K-Z0V4,-0.3041471368
30003973,LNVW-K,-0.501944918
30003974,8B-SAJ,-0.39657739119999996
30003975,Q2-N6W,-0.7461109289
30003976,C-9RRR,-0.18517057829999997
30003977,A-5F4A,-0.8327279199
30003978,P-ZMZV,-0.1406428677
30003979,9CG6-H,-0.0877189008
30003980,NDII-Q,-0.0381013817
30003981,UYU-VV,-0.19041580800000002
30003982,K-L690,-0.0461477304
30003983,W6V-VM,-0.0604627259
30003984,OGY-6D,-0.0727772246
30003985,8-SNUD,-0.22275731140000002
30003986,H-4R6Z,-0.2843502549
30003987,IGE-NE,-0.2297557206
30003988,UVHO-F,-0.7686214991
30003989,Z-XX2J,-0.0830615146
30003990,YW-SYT,-0.2455896832
30003991,Z-UZZN,-0.47390193399999997
30003992,DS-LO3,-0.6740326968000001
30003993,BX2-ZX,-0.47969816200000004
30003994,RF-CN3,-0.9107924206999999
30003995,C-7SBM,-0.712047415
30003996,ZAU-JW,-0.0156445569
30003997,YF-6L1,-0.015041424
30003998,K-YI1L,-0.0096599917
30003999,KEJY-U,-0.0089847163
30004000,3BK-O7,-0.0079008671
30004001,8-GE2P,-0.006002124100000001
30004002,QXQ-I6,-0.0216369201
30004003,L3-I3K,-0.079663998
30004004,3-JCJT,-0.2817914257
30004005,W-IIYI,-0.3471893
30004006,AO-N1P,-0.1252746858
30004007,4-GJT1,-0.1070028923
30004008,5V-BJI,-0.4273844982
30004009,49-U6U,-0.5723242736999999
30004010,M1BZ-2,-0.1896754131
30004011,N-M1A3,-0.6723556279
30004012,8QT-H4,-0.1461148419
30004013,F2OY-X,-0.0326182233
30004014,4-2UXV,-0.0194442462
30004015,RKM-GE,-0.0475690011
30004016,DG-L7S,-0.1527490823
30004017,K4-RFZ,-0.1982161369
30004018,L-FVHR,-0.023551069900000002
30004019,3-FKCZ,-0.2835308177
30004020,ED-L9T,-0.42269840490000005
30004021,LS-V29,-0.6040702396000001
30004022,9SBB-9,-0.2177867547
30004023,I1Y-IU,-0.7825393855
30004024,U-HYZN,-0.8786809851
30004025,8-YNBE,-0.4604902237
30004026,YQX-7U,-0.6302374448
30004027,QY1E-N,-0.6047017700999999
30004028,E-VKJV,-0.4639069682
30004029,BX-VEX,-0.8570137163
30004030,B-7DFU,-1.0
30004031,ZXJ-71,-0.6797556852
30004032,F-NXLQ,-0.7925294475
30004033,ES-Q0W,-0.7787767994
30004034,H74-B0,-0.6765676244
30004035,NU4-2G,-0.9666732876999999
30004036,3D5K-R,-0.6750347163
30004037,1-3HWZ,-0.0448786043
30004038,XT-R36,-0.0429638783
30004039,5-MLDT,-0.033856124700000004
30004040,B-DBYQ,-0.0026097708
30004041,QXW-PV,-0.0020447129
30004042,DY-F70,-0.007362731700000001
30004043,FD53-H,-0.0053548484999999995
30004044,O-ZXUV,-0.0079947529
30004045,77-KDQ,-0.017906639199999998
30004046,F7C-H0,-0.0118877438
30004047,TN-T7T,-0.010176333499999999
30004048,1-NW2G,-0.0062753176
30004049,O-IVNH,-0.0033467014000000002
30004050,O-0HW8,-0.0302448733
30004051,YI-8ZM,-0.050939299699999996
30004052,OU-X3P,-0.062971154
30004053,6-4V20,-0.022423252799999998
30004054,Q-UA3C,-0.2451527777
30004055,W-4NUU,-0.020018832099999998
30004056,8R-RTB,-0.0250026266
30004057,6Z9-0M,-0.13604797119999998
30004058,FQ9W-C,-0.0918238975
30004059,9-4RP2,-0.24355776829999998
30004060,O-BDXB,-0.2559108007
30004061,G8AD-C,-0.11197594429999999
30004062,XZH-4X,-0.7509958840000001
30004063,Z-Y7R7,-0.1464815492
30004064,MJYW-3,-0.37174102049999996
30004065,PPG-XC,-0.0131304351
30004066,QA1-BT,-0.0166227046
30004067,5S-KNL,-0.0263677593
30004068,00TY-J,-0.028599597799999998
30004069,XG-D1L,-0.0253660452
30004070,6RCQ-V,-0.0379444657
30004071,28O-JY,-0.0107211876
30004072,CX7-70,-0.0113149838
30004073,6ON-RW,-0.0088125651
30004074,U65-CN,-0.0074468029000000005
30004075,X-M9ON,-0.0098122473
30004076,P5-KCC,-0.0157353223
30004077,Hiroudeh,0.4812771529
30004078,Dresi,0.6189120438
30004079,Aphend,0.629298155
30004080,Romi,0.7194381798
30004081,Zororzih,0.7421519623999999
30004082,Aharalel,0.5671234509
30004083,Gensela,0.6938781965999999
30004084,Ghesis,0.5131952096
30004085,Gamdis,0.6936594839
30004086,Joamma,0.5532124695
30004087,Gonan,0.4836553785
30004088,Joramok,0.7947906456999999
30004089,Neburab,0.4583010676
30004090,Aband,0.5242059335
30004091,Uanim,0.6380959868
30004092,Murini,0.5956979167
30004093,Askonak,0.6674565027
30004094,Nordar,0.5717239228000001
30004095,Kador Prime,0.6184880336999999
30004096,Khafis,0.5996862857999999
30004097,Dantan,0.6589744345
30004098,Turba,0.6991566243
30004099,Sonama,0.7737356473
30004100,Halibai,0.7452717039
30004101,Suner,0.8691072809999999
30004102,Inis-Ilix,0.9092808588
30004103,Kothe,0.6473327137
30004104,Ansasos,0.42035634
30004105,Dehrokh,0.37081738340000003
30004106,Bordan,0.41115290369999996
30004107,Zimmem,0.49315853340000004
30004108,Chaneya,0.32020708059999997
30004109,Oberen,0.352250901
30004110,Finid,0.49050483200000006
30004111,Yarebap,0.5033444748
30004112,Mandoo,0.5128836169
30004113,Miah,0.5539906015
30004114,Peyiri,0.5403573956000001
30004115,Kamda,0.5741109498
30004116,Rayeret,0.4545459239
30004117,Bushemal,0.445417533
30004118,Ardhis,0.3979095529
30004119,Gasavak,0.37602035659999994
30004120,Iaokit,0.4076219178
30004121,Menri,0.3672935517
30004122,Chanoun,0.5136392668
30004123,Garisas,0.4971268571
30004124,Aphi,0.5225002782
30004125,Jakri,0.5309165037
30004126,Nidupad,0.5128370352
30004127,Zimse,0.511090278
30004128,Koona,0.5185841461999999
30004129,Munory,0.487110849
30004130,Hostakoh,0.5991906292
30004131,Yooh,0.6533922865999999
30004132,Jeshideh,0.7296467553
30004133,Hilmar,0.7824055376000001
30004134,Kasi,0.8225174005
30004135,Shura,0.8257315612999999
30004136,Mod,0.3208113727
30004137,Omam,0.3231705931
30004138,Bersyrim,0.204374915
30004139,Sechmaren,0.354133068
30004140,Zinoo,0.4159621147
30004141,Hiremir,0.3217150806
30004142,Hikansog,0.8113021015999999
30004143,Syrikos,0.8647848024
30004144,Yebouz,0.8821786744
30004145,Hapala,0.8826744111
30004146,Salah,0.8462626712000001
30004147,Akhmoh,0.8150578173999999
30004148,Jennim,0.8495742159999999
30004149,Elmed,0.8108905329
30004150,Shaggoth,0.7259221670999999
30004151,Ustnia,0.8185538723000001
30004152,Kooreng,0.6724205562000001
30004153,Minin,0.7245556766
30004154,Yehnifi,0.6447620059
30004155,Shemah,0.8375631142000001
30004156,Asrios,0.8397596681999999
30004157,Ithar,0.8280880482999999
30004158,Telang,0.8085533490000001
30004159,Lazara,0.7871437652
30004160,Zorrabed,0.8366958331000001
30004161,FV-YEA,-0.460106339
30004162,J-A5QD,-0.4545159108
30004163,BI0Y-X,-0.4558113397
30004164,SK7-G6,-0.3925995129
30004165,4-PCHD,-0.4404285242
30004166,5-3722,-0.47277270109999997
30004167,GQLB-V,-0.4155518749
30004168,5E-EZC,-0.43472189549999996
30004169,9KE-IT,-0.45503396549999997
30004170,P-NRD3,-0.23358445030000002
30004171,Y-RAW3,-0.47301397219999997
30004172,S-W8CF,-0.6364837514
30004173,X-41DA,-0.3223264288
30004174,YVSL-2,-0.3137318517
30004175,5E6I-W,-0.4327660809
30004176,KIG9-K,-0.5002432258
30004177,I-CMZA,-0.3090228666
30004178,H23-B5,-0.3178739379
30004179,A-0IIQ,-0.4017153697
30004180,CBY8-J,-0.296495885
30004181,E-BYOS,-0.2833695783
30004182,ETXT-F,-0.602778859
30004183,MK-YNM,-0.6873671861
30004184,2-9Z6V,-0.6230129752
30004185,5HN-D6,-0.8740482633
30004186,E-B957,-0.7067651615
30004187,P-H5IY,-0.8765748298
30004188,4A-6NI,-0.7993413421
30004189,1M7-RK,-1.0
30004190,87-1PM,-0.5458053467
30004191,C2-1B5,-0.547630262
30004192,JE-VLG,-0.7192593278
30004193,5ED-4E,-0.8555791273000001
30004194,B-U299,-1.0
30004195,DN58-U,-0.66391553
30004196,VAF1-P,-0.1004116843
30004197,FV1-RQ,-0.0861761892
30004198,QT-EBC,-0.1373404967
30004199,O-F4SN,-0.1689331785
30004200,CUT-0V,-0.3311127014
30004201,9-WEMC,-0.4332698851
30004202,U6R-F9,-0.47975065590000004
30004203,L-Z9NB,-0.45587360060000004
30004204,EJ-5X2,-0.260344936
30004205,HXK-J6,-0.5658051325
30004206,4LNE-M,-0.5669175313
30004207,DK0-N8,-0.45695992090000004
30004208,E0DR-G,-0.5010299748
30004209,KI2-S3,-0.7665840333
30004210,CHP-76,-0.892876041
30004211,T-67F8,-0.9337288148
30004212,58Z-IH,-0.9492513945000001
30004213,M-VACR,-1.0
30004214,0B-VOJ,-0.5586921452
30004215,J-QOKQ,-0.3169780916
30004216,4GSZ-1,-0.36818304310000005
30004217,E-EFAM,-0.3580586129
30004218,SBEN-Q,-0.2168391063
30004219,9-7SRQ,-0.2282773756
30004220,VEQ-3V,-0.6751785615000001
30004221,4T-VDE,-0.3324635024
30004222,D9Z-VY,-0.7040232114
30004223,MO-YDG,-0.9072899377
30004224,42SU-L,-0.8094543823999999
30004225,RGU1-T,-0.8883792565
30004226,1GT-MA,-0.8253129119
30004227,VY-866,-0.9865672687
30004228,HB-5L3,-1.0
30004229,Q-VTWJ,-0.9357041396
30004230,Van,0.3124498837
30004231,Shakasi,0.3177314846
30004232,Zayi,0.3215850073
30004233,Shirshocin,0.2642782609
30004234,Maalna,0.32406452399999996
30004235,Maseera,0.3372040042
30004236,Yehaba,0.24170655170000002
30004237,Kenahehab,0.2294651782
30004238,Gens,0.1710619208
30004239,Kamih,0.24467161769999998
30004240,Hier,0.3607799657
30004241,Jasson,0.2506199244
30004242,Sadana,0.36468841890000003
30004243,Isid,0.2740715123
30004244,Onanam,0.38853386700000003
30004245,Udianoor,0.37638948270000006
30004246,Vehan,0.36652341850000003
30004247,Marmeha,0.2796446096
30004248,Haimeh,0.4985548327
30004249,Avada,0.6893498195000001
30004250,Chibi,0.4786732022
30004251,Mishi,0.7146642993000001
30004252,Bazadod,0.4709653922
30004253,Pahineh,0.7518781391
30004254,Fihrneh,0.1051347891
30004255,Parouz,0.1225004717
30004256,Edilkam,0.0720004564
30004257,Hakatiz,0.1125732365
30004258,Khnar,0.0916075577
30004259,Ertoo,0.13693287880000002
30004260,Yiratal,0.0379865815
30004261,Balas,0.0436347183
30004262,Pemsah,0.0479459662
30004263,Feshur,0.0355186657
30004264,Hoseen,0.0757257082
30004265,Yekh,0.044433741900000004
30004266,Gesh,0.1114069857
30004267,Nema,0.3068477974
30004268,Shenda,0.4551778745
30004269,Rashagh,0.4005238833
30004270,Sazilid,0.5319720407
30004271,Afrah,0.3162071299
30004272,Sota,0.3151422605
30004273,Soliara,0.1633963726
30004274,Nielez,0.1133205173
30004275,Tukanas,0.1139999282
30004276,Fageras,0.1345305083
30004277,Ajna,0.1853875896
30004278,Sheri,0.056853174299999996
30004279,Ahraghen,0.2031488846
30004280,Nalnifan,0.28600951480000003
30004281,Jerhesh,0.3441314605
30004282,Getrenjesa,0.3175652705
30004283,Shafrak,0.1629193862
30004284,Defsunun,0.1033691533
30004285,Zazamye,0.21470713519999998
30004286,Yahyerer,0.2290075104
30004287,Esubara,0.2421877522
30004288,Ghekon,0.38559000369999996
30004289,Vaini,0.2281417259
30004290,Zaveral,0.6174299282
30004291,Anohel,0.1383081651
30004292,Soza,0.2754995123
30004293,Pserz,0.3832672193
30004294,Illi,0.1606561509
30004295,Keba,0.4721050627
30004296,Bapraya,0.295658308
30004297,Efu,0.09231339820000001
30004298,Tisot,0.0898759449
30004299,Sakht,0.0414994338
30004300,Naga,0.0336844625
30004301,Anath,0.041326922599999996
30004302,Omigiav,0.1582757068
30004303,Fobiner,0.17505715460000001
30004304,Huna,0.1125075863
30004305,Esaeel,0.1013797109
30004306,Karan,0.044736305
30004307,Nouta,0.2663121443
30004308,Ned,0.1767475886
30004309,Hophib,0.0291474894
30004310,UQ9-3C,-0.1654582492
30004311,DCI7-7,-0.1913977424
30004312,J7YR-1,-0.34015496359999997
30004313,PKG4-7,-0.23696526920000002
30004314,EWN-2U,-0.2465771303
30004315,VL3I-M,-0.1715121416
30004316,KMC-WI,-0.19112600219999998
30004317,4-48K1,-0.44763684979999996
30004318,NTV0-1,-0.41943948439999995
30004319,C-HCGU,-0.39959843409999996
30004320,XW-2XP,-0.361523029
30004321,Q-FEEJ,-0.2553978894
30004322,0P9Z-I,-0.36911668490000005
30004323,AH-B84,-0.5278705751
30004324,JTAU-5,-0.46397082840000003
30004325,HB7R-F,-0.7284688096999999
30004326,O-JPKH,-0.8727438653
30004327,F-9F6Q,-0.6735467958
30004328,B-GC1T,-0.9032164272
30004329,V8W-QS,-0.3629778913
30004330,JRZ-B9,-0.3085979164
30004331,X4UV-Z,-0.1634085131
30004332,S-B7IT,-0.5513925243
30004333,BKG-Q2,-0.6732834184
30004334,OJ-A8M,-0.2755568316
30004335,CX-1XF,-0.095978287
30004336,3-TD6L,-0.095402029
30004337,Q-NJZ4,-0.1543784392
30004338,NLPB-0,-0.0643499452
30004339,R4O-I6,-0.25250026329999997
30004340,KL3O-J,-0.273006888
30004341,Z-K495,-0.6267291175
30004342,XM-4L0,-0.6810916972
30004343,QCWA-Z,-0.7642367873999999
30004344,52G-NZ,-0.7917860445
30004345,5LJ-MD,-0.7019707327
30004346,B8O-KJ,-0.5728287218
30004347,6-O5GY,-0.8194399276000001
30004348,KV-8SN,-0.7271417129000001
30004349,UB-UQZ,-0.3486500596
30004350,YG-82V,-0.2066660997
30004351,8-4GQM,-0.6135571945
30004352,T-Q2DD,-0.5489119129
30004353,LRWD-B,-0.5351411725999999
30004354,QXQ-BA,-0.43799469979999994
30004355,X7R-JW,-0.4119609125
30004356,M-HU4V,-0.5015328397
30004357,CS-ZGD,-0.4298216595
30004358,3-N3OO,-0.3169261032
30004359,A-G1FM,-0.43052435829999997
30004360,4-BE0M,-0.3608381406
30004361,I-7RIS,-0.5020592351
30004362,P7Z-R3,-0.3773835787
30004363,ZIU-EP,-0.3904804191
30004364,LXWN-W,-0.6426880886999999
30004365,C-LP3N,-0.6746794128
30004366,9F-7PZ,-0.5846521796999999
30004367,1G-MJE,-0.7841059394
30004368,WO-AIJ,-0.7680959745
30004369,MA-VDX,-0.7984330615
30004370,RO90-H,-0.8208194318
30004371,BWI1-9,-0.23743931149999997
30004372,C-LBQS,-0.3529572831
30004373,J52-BH,-0.4511986875
30004374,5-P1Y2,-0.5331911304
30004375,KMQ4-V,-0.2359152732
30004376,KJ-QWL,-0.2070659305
30004377,SVB-RE,-0.1525151619
30004378,C-4ZOS,-0.6479971731
30004379,K-8SQS,-0.7496387259
30004380,C-VGYO,-0.5629329864
30004381,O94U-A,-0.6911097189000001
30004382,XW-JHT,-0.5626825312
30004383,NEH-CS,-0.6269075856
30004384,4DTQ-K,-0.4344846462
30004385,J9-5MQ,-0.5133948276
30004386,D4R-H7,-1.0
30004387,313I-B,-0.44853805609999997
30004388,EQI2-2,-0.6796347353
30004389,Q-4DEC,-0.1593583704
30004390,3F-JZF,-0.648757287
30004391,5-0WB9,-0.7845094771
30004392,W-4FA9,-0.8029654628
30004393,1IX-C0,-0.9730005668
30004394,2B7A-3,-0.5439894483
30004395,PUWL-4,-0.8090396729000001
30004396,Y-1918,-1.0
30004397,9-B1DS,-0.4919777388
30004398,ME-4IU,-0.5763208805
30004399,BU-IU4,-0.8698258284
30004400,I-7JR4,-0.4317712628
30004401,CH9L-K,-0.5484275298
30004402,QYZM-W,-1.0
30004403,3KNA-N,-0.49330743159999996
30004404,UD-VZW,-0.49902523810000005
30004405,3-YX2D,-0.43935499
30004406,V-TN6Q,-0.38649049939999996
30004407,CFLF-P,-0.4061397462
30004408,QBH5-F,-0.5741764895
30004409,9-ZFCG,-0.31966966469999997
30004410,J-TPTA,-0.4184093357
30004411,PMV-G6,-0.47216703270000004
30004412,5-IZGE,-0.46847852170000004
30004413,OXC-UL,-0.39822827340000005
30004414,F-8Y13,-0.37094425729999997
30004415,4AZ-J8,-0.40025885590000004
30004416,X6-J6R,-0.3994384269
30004417,BGN1-O,-0.3430114157
30004418,DUU1-K,-0.23139286809999998
30004419,3L-Y9M,-0.17089300899999998
30004420,BLC-X0,-0.1608166879
30004421,K-X5AX,-0.13489647230000001
30004422,BJD4-E,-0.1366391248
30004423,TSG-NO,-0.1440851754
30004424,O9V-R7,-0.19368528210000002
30004425,Z-PNIA,-0.1623510228
30004426,OCU4-R,-0.1376821661
30004427,BG-W90,-0.1437994377
30004428,Y-YGMW,-0.19825366079999998
30004429,75C-WN,-0.1351332431
30004430,I5Q2-S,-0.132389562
30004431,PO-3QW,-0.2413320104
30004432,5XR-KZ,-0.273593183
30004433,VF-FN6,-0.22607159489999998
30004434,C-0ND2,-0.310323786
30004435,JI-LGM,-0.23266788989999998
30004436,U-BXU9,-0.13656656039999998
30004437,ZXOG-O,-0.1358032679
30004438,NW2S-A,-0.1261407601
30004439,U-JJEW,-0.1720832477
30004440,NX5W-U,-0.2347169637
30004441,U1-C18,-0.2979992657
30004442,6O-XIO,-0.2936077576
30004443,H65-HE,-0.17703153289999998
30004444,BJ-ZFD,-0.1782217023
30004445,5ELE-A,-0.12285000439999999
30004446,H-P4LB,-0.11925865990000001
30004447,2UK4-N,-0.1115969683
30004448,QK-CDG,-0.1641751807
30004449,M-CMLV,-0.1999607574
30004450,AZN-D2,-0.5631417322
30004451,E-PR0S,-0.5541165019
30004452,TR07-S,-0.6111663265
30004453,VNGJ-U,-0.4665699614
30004454,2-F3OE,-0.5160801891
30004455,5-LCI7,-0.4400758467
30004456,Y2-I3W,-0.383565274
30004457,VVO-R6,-0.33539651579999996
30004458,CL-J9W,-0.3747502599
30004459,YHP2-D,-0.2956348014
30004460,J94-MU,-0.2511656621
30004461,M2GJ-X,-0.2031184874
30004462,JO-32L,-0.307017403
30004463,UB5Z-3,-0.3456490089
30004464,MSKR-1,-0.39509389149999996
30004465,GPUS-A,-0.3876638765
30004466,3-BADZ,-0.36647388369999995
30004467,23M-PX,-0.6048654167999999
30004468,UTDH-N,-0.8631898981
30004469,ZS-2LT,-0.9083697322
30004470,DB1R-4,-0.9503130048
30004471,P8-BKO,-0.34756871270000006
30004472,RIT-A7,-0.5414354055
30004473,R4K-8L,-0.3505364658
30004474,GHZ-SJ,-0.7222878183
30004475,K-J50B,-0.3300911774
30004476,NLO-3Z,-0.8177807243999999
30004477,5P-AIP,-0.7436128381
30004478,M-PGT0,-0.4845607343
30004479,NPD9-A,-0.5005357426
30004480,D6SK-L,-0.530531079
30004481,HYPL-V,-0.5740967136999999
30004482,I9-ZQZ,-0.47283995100000004
30004483,0OYZ-G,-0.7170874181
30004484,SWBV-2,-0.7879508344
